e5d1c574-5dbe-4a37-b7dd-8a6f7d6e9477;"6";"Клетка душ [Soul cage]";"6 круг, некромантия";"1 реакция, которую вы используете, когда умирает гуманоид, которого вы можете видеть в пределах 60 футов от себя";"60 футов";"В, С, М";"8 часов";"(крошечная серебряная клетка стоимостью 100 зм)Это заклинание захватывает душу гуманоида, когда он умирает, и запирает её внутри крошечной клетки, которую вы используете в качестве материального компонента. Украденная душа остаётся внутри клетки до тех пор, пока заклинание не закончится или пока вы не уничтожите клетку, что также окончит заклинание. Пока у вас есть душа внутри клетки, вы можете использовать её любым из способов, описанных ниже. Вы можете использовать захваченную душу до шести раз.<br>
Как только вы используете душу в шестой раз, она высвобождается, и заклинание заканчивается. Пока душа находится в клетке, мёртвый гуманоид, которому она принадлежит, не может быть возрождён.<br>
<b>Кража жизни.</b> Вы можете бонусным действием впитать жизненную силу души и восстановить себе 2к8 хитов.<br>
<b>Вопрос душе.</b> Вы задаёте душе вопрос (действие не требуется) и получаете короткий телепатический ответ, который можете понять независимо от используемого языка. Душа знает только то, что она знала при жизни, но она должна отвечать вам максимально правдиво, ничего не скрывая. Ответ должен состоять не более чем из одного-двух предложений и может звучать загадочно.<br>
<b>Заимствование опыта.</b> Вы можете бонусным действием усилить себя жизненным опытом души, чтобы совершить свой следующий бросок атаки, проверку способности или спасбросок с преимуществом. Если вы не используете это преимущество до начала своего следующего хода, оно будет потеряно.<br>
<b>Глаза мертвеца.</b> Вы можете использовать действие, чтобы назвать место, которое гуманоид видел при жизни, что создаст в этом месте невидимый сенсор, если оно находится на одном плане существования с вами. Сенсор остаётся до тех пор, пока вы удерживаете концентрацию, вплоть до 10 минут (как если бы вы концентрировались на заклинании). Вы можете видеть и слышать с помощью этого сенсора, как будто бы вы сами находитесь в том месте и используете свои собственные органы чувств.<br>
Существо, которое может видеть сенсор (например, если оно использует видение невидимого [see invisibility] или истинное зрение [true seeing]), видит полупрозрачный образ истерзанного гуманоида, чью душу вы заперли в клетке.<br>";"колдун(XGE)"
b092137d-9034-48b0-aac8-0a575764a23e;"0";"Клинок зелёного пламени [Green-flame blade]";"Трюк, воплощение";"1 действие";"На себя (5-футов радиус)";"С, М";"Мгновенная";"(оружие ближнего боя стоимостью не менее 1 см)Вы взмахиваете оружием, выбранным в качестве материального компонента, и совершаете рукопашную атаку оружием против одного существа в пределах 5 футов от вас. При попадании цель подвергается обычному эффекту атаки этим оружием, и вы можете заставить зелёный огонь перекинуться от цели к другому существу по вашему выбору, которое вы можете видеть в пределах 5 футов от цели. Второе существо получает урон огнём, равный вашему модификатору базовой характеристики.<br>
Урон этого заклинания увеличивается, когда вы достигаете определенных уровней. На 5-м уровне рукопашная атака наносит дополнительно 1к8 урона огнём, а урон, получаемый вторым существом, увеличивается до 1к8 + ваш модификатор базовой характеристики. Оба этих урона увеличиваются на 1к8 на 11-м уровне (2к8 и 2к8) и 17-м уровне (3к8 и 3к8).<br>";"колдун(TCE)(SCAG)"
74b67e09-9fb0-4082-9dc2-26ba4d1e21a3;"9";"Клинок разрушения [Blade of Disaster]";"9 круг, вызов";"1 бонусное действие";"60 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Вы создаете пространственный разлом в форме клинка длиной около 3 футов в свободном пространстве, которое вы можете видеть в пределах дистанции заклинания. Клинок существует до окончания действия заклинания. Когда вы накладываете это заклинание, то можете совершить до двух рукопашных атак заклинанием этим клинком против существа, неудерживаемого предмета или постройки в пределах 5 футов от клинка. При попадании цель получает 4к12 урона силовым полем. Эта атака считается критическим попаданием при выпадении на к20 значений «18–20». При критическом попадании клинок дополнительно наносит 8к12 урона силовым полем (в общей сложности 12к12 урона силовым полем).<br>
Вы можете бонусным действием в свой ход переместить клинок на расстояние до 30 футов в незанятое пространство, которое вы можете видеть, а затем снова совершить до двух рукопашных атак заклинанием этим клинком.<br>
Клинок может беспрепятственно перемещаться через любые барьеры, в том числе созданные заклинанием силовая стена [wall of force].<br>";"колдун(TCE)"
4265463f-c447-45ef-b1f9-f7b85baa1b97;"3";"Контрзаклинание [Counterspell]";"3 круг, ограждение";"1 реакция, совершаемая вами, когда видимое вами существо в пределах 60 футов от вас накладывает заклинание";"60 футов";"С";"Мгновенная";"Вы пытаетесь прервать процесс накладывания заклинания. Если существо накладывает заклинание 3-го уровня или ниже, его заклинание проваливается, и не оказывает никакого эффекта. Если оно накладывало заклинание 4-го уровня или выше, совершите проверку базовой характеристики. Сл равна 10 + уровень заклинания. В случае успеха заклинание проваливается и не оказывает никакого эффекта.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 4-го уровня или выше, прерванное заклинание автоматически не оказывает эффекта, если его уровень не превышает уровень использованной вами ячейки.<br>";"колдун"
61154a73-f4dd-4d3d-9e84-14cea39e3570;"2";"Корона безумия [Crown of madness]";"2 круг, очарование";"1 действие";"120 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Один гуманоид на ваш выбор, видимый вами в пределах дистанции должен преуспеть в спасброске Мудрости, иначе он станет очарованным вами на время действия заклинания. Пока цель очарована таким способом, на её голове появляется изогнутая железная корона, а в глазах светится безумие.<br>
Очарованная цель должна в каждый свой ход перед перемещением совершать действием рукопашную атаку по любому существу кроме себя, которое вы мысленно выбираете. Цель может действовать в свой ход как обычно, если вы не выбрали существо или в пределах его досягаемости нет других существ.<br>
В последующие ходы вы должны действием поддерживать контроль над целью, иначе заклинание оканчивается. Кроме того, цель в конце каждого своего хода может совершать спасброски Мудрости. В случае успеха заклинание оканчивается.<br>";"колдун"
a8d92645-47c6-4803-b438-0128c2e1d82d;"7";"Корона звёзд [Crown of stars]";"7 круг, воплощение";"1 действие";"На себя";"В, С";"1 час";"Семь похожих на звёзды частиц света начинают вращаться вокруг вашей головы, пока действует заклинание. Вы можете бонусным действием отправить одну из частиц к одному существу или объекту на расстояние 120 футов от вас. Если вы так делаете, совершите дальнобойную атаку заклинанием. При попадании цель получает 4к12 урона излучением.<br>
Независимо от того, попали вы или нет, частица света исчезает. Действие заклинания оканчивается раньше, когда исчезает последняя частица света.<br>
Пока у вас остается четыре или более частиц, они испускают яркий свет в радиусе 30 футов и тусклый свет в пределах ещё 30 футов. Если у вас осталось три или менее частиц, то они испускают тусклый свет в радиусе 30 футов.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку заклинания 8-го уровня или выше, количество создаваемых частиц света увеличивается на две за каждый уровень ячейки выше 7.<br>";"колдун(XGE)"
39f01921-902e-4ce4-a84c-fc886061c53e;"3";"Крепость интеллекта [Intellect Fortress]";"3 круг, ограждение";"1 действие";"30 футов";"В";"Концентрация, вплоть до 1 часа";"В течение длительности заклинания вы или одно согласное существо, которое вы можете видеть в пределах дистанции, имеете сопротивление урону психической энергией, а также совершаете с преимуществом спасброски Интеллекта, Мудрости и Харизмы.<br>
<b>На больших уровнях.</b> Когда вы накладываете это заклинание, используя ячейку 4-го уровня или выше, вы можете сделать целью заклинания дополнительных существ, по одному за каждый уровень ячейки выше третьего. Все цели заклинания должны быть в пределах 30 футов друг от друга, вовремя накладывания заклинания.<br>";"колдун(TCE)"
202ce26f-4564-486f-90d2-fdde95b02ab4;"6";"Круг смерти [Circle of death]";"6 круг, некромантия";"1 действие";"150 футов";"В, С, М";"Мгновенная";"(порошок растолчённой чёрной жемчужины, стоящей как минимум 500 зм)Из точки в пределах дистанции расходится сфера негативной энергии с радиусом 60 футов. Все существа в этой области должны совершить спасбросок Телосложения. Цель получает 8к6 урона некротической энергией при провале или половину этого урона при успехе.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 7 уровня или выше, урон увеличивается на 2к6 за каждый уровень ячейки выше шестого.<br>";"колдун"
8a305ae1-9450-43a4-87ad-3bd5e36d479e;"5";"Круг телепортации [Teleportation circle]";"5 круг, вызов";"1 минута";"10 футов";"В, М";"1 раунд";"(редкие мелки и чернила с основой из драгоценных камней стоимостью 50 зм, расходуемые заклинанием)В процессе накладывания заклинания вы рисуете на полу круг диаметром 10 футов, исписанный знаками, связывающими ваше местоположение с постоянным кругом телепортации на ваш выбор, чью последовательность знаков вы знаете, и находящимся на том же плане существования, что и вы. В нарисованном круге появляется мерцающий портал, остающийся открытым до конца вашего следующего хода. Все существа, входящие в портал, мгновенно появляются в пределах 5 футов от места назначения или в ближайшем свободном пространстве, если то место занято.<br>
Во многих основных храмах, гильдиях и прочих важных местах есть постоянные круги телепортации, начертанные где-то на их территории. У каждого такого круга есть уникальная последовательность знаков — серия рун, начертанных в определённом узоре. Когда вы впервые получаете возможность накладывать это заклинание, вы изучаете последовательность знаков двух местонахождений на Материальном Плане, выбранных Мастером. Вы можете узнать дополнительные последовательности знаков во время приключений. Вы можете запомнить новую последовательность, изучая её 1 минуту.<br>
Вы можете создать постоянный круг телепортации, накладывая это заклинание в одном и том же месте каждый день в течение одного года. При этом вы не обязаны тут же использовать свежесозданный круг.<br>
";"колдун (TCE)"
260b3522-bb45-4d28-a923-e2be7bcf8fcb;"0";"Лассо молнии [Lightning lure]";"Трюк, воплощение";"1 действие";"На себя (15-футовый радиус)";"В";"Мгновенная";"Вы создаёте хлыст из молний, поражающий одно существо по вашему выбору, которое вы можете видеть в пределах 15 футов от вас. Цель должна преуспеть в спасброске Силы, иначе будет притянута на 10 футов по прямой к вам, после чего получит 1к8 урона электричеством, если окажется в пределах 5 футов от вас.<br>
Урон этого заклинания увеличивается на 1к8, когда вы достигаете 5-го уровня (2к8), 11-го уровня (3к8) и 17-го уровня (4к8).<br>";"колдун(TCE)(SCAG)"
f68009be-abdb-4ff3-9a53-e318eb3fbb0a;"0";"Леденящее прикосновение [Chill touch]";"Трюк, некромантия";"1 действие";"120 футов";"В, С";"1 раунд";"Вы создаете призрачную руку скелета в пространстве существа, находящегося в пределах дистанции. Совершите дальнобойную атаку заклинанием по существу, чтобы окутать его могильным холодом. При попадании цель получает урон некротической энергией 1к8, и не может восстанавливать хиты до начала вашего следующего хода. Все это время рука держится за цель.<br>
Если вы попадаете по нежити, то она также получает помеху на броски атаки по вам, до конца вашего следующего хода.<br>
Урон этого заклинания увеличивается на 1к8, когда вы достигаете 5 уровня (2к8), 11 уровня (3к8) и 17 уровня (4к8).<br>";"колдун"
01373d4c-81bc-413a-aa93-5ff02595e7c5;"2";"Луч слабости [Ray of enfeeblement]";"2 круг, некромантия";"1 действие";"60 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Чёрный луч вылетает из вашего пальца к существу, находящемуся в пределах дистанции. Совершите по цели дальнобойную атаку заклинанием. При попадании цель до конца действия заклинания причиняет только половину урона атаками оружием, использующими Силу.<br>
В конце каждого своего хода цель может совершать спасбросок Телосложения от этого заклинания. При успехе заклинание оканчивается.<br>";"колдун"
e5016778-ee2a-4b5e-b400-d4a1714dcb88;"6";"Магические врата [Arcane gate]";"6 круг, вызов";"1 действие";"500 футов";"В, С";"Концентрация, вплоть до 10 минут";"Вы создаёте связанные порталы для телепортации, остающиеся открытыми на время длительности. Выберите две точки на земле, которые вы видите, одну в пределах 10 футов от себя, и вторую в пределах 500 футов. В каждой точке появляется круглый портал диаметром 10 футов. Если портал должен открыться в пространстве, занятом существом, заклинание проваливается.<br>
Порталы представляют собой двумерные светящиеся круги, заполненные туманом, парящие в паре сантиметров над землёй и перпендикулярные выбранной вами точке. Круги видны только с одной стороны (на ваш выбор), которая и функционирует как портал.<br>
Все существа и предметы, входящие в портал, выходят из другого портала, как если бы они были смежны друг с другом";"колдун"
b360372d-ae08-4b64-a009-85c4bb9742ee;"3";"Магический круг [Magic circle]";"3 круг, ограждение";"1 минута";"10 футов";"В, С, М";"1 час";"(святая вода или порошок серебра и железа, стоящий как минимум 100 зм, расходуемые заклинанием)Вы создаете из магической энергии цилиндр с радиусом 10 футов и высотой 20 футов с центром на точке на полу, видимой в пределах дистанции. Там, где цилиндр пересекает пол или другую поверхность, появляются светящиеся руны.<br>
Выберите один или несколько видов существ из следующего списка: исчадия, небожители, нежить, феи или элементали. Круг действует на выбранных существ следующим образом:<br>

Существа не могут добровольно войти в цилиндр немагическими средствами. Если существо пытается использовать телепортацию или межпланарное путешествие, оно должно вначале преуспеть в спасброске Харизмы. <br>
Существо совершает с помехой броски атаки по целям, находящимся в пределах цилиндра. <br>
Целей в цилиндре нельзя сделать очарованными, испуганными или одержимыми.<br>

При накладывании этого заклинания вы можете обратить его магию, чтобы существа выбранного вида не могли покинуть цилиндр, и защищены были цели, находящиеся снаружи.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 4 уровня или выше, длительность увеличивается на 1 час за каждый уровень ячейки выше третьего.<br>";"колдун"
0a22f321-3ccb-4cf1-95fa-4c200931edf3;"0";"Малая иллюзия [Minor illusion]";"Трюк, иллюзия";"1 действие";"30 футов";"С, М";"1 минута";"(кусок овечьей шерсти)Вы создаёте звук или образ предмета в пределах дистанции, существующий, пока активно заклинание. Иллюзия также оканчивается, если вы отпустите её действием или используете это заклинание ещё раз.<br>
Если вы создаёте звук, его громкость может быть как шепотом, так и криком. Это может быть ваш голос, чей-то другой голос, львиный рык, бой барабанов или любой другой звук. Звук звучит всю длительность заклинания, или вы можете создавать отдельные звуки в разное время, пока заклинание активно.<br>
Если вы создаёте образ предмета — например, стул, отпечаток в грязи, или небольшой сундук — он должен помещаться в куб с длиной ребра 5 футов. Образ не может издавать звуки, свет, запах или прочие сенсорные эффекты. Физическое взаимодействие с образом даёт понять, что это иллюзия, потому что сквозь него все проходит.<br>
Если существо действием исследует звук или образ, оно может понять, что это иллюзия, совершив успешную проверку Интеллекта (Расследование) против Сл ваших заклинаний. Если существо распознает иллюзию, она для него становится нечёткой.<br>";"колдун"
927ba44c-3906-4066-84d6-a9406a34bc80;"6";"Ментальная тюрьма [Mental prison]";"6 круг, иллюзия";"1 действие";"60 футов";"С";"Концентрация, вплоть до 1 минуты";"Вы пытаетесь поймать одно существо в иллюзорную клетку, которую может воспринимать только оно само. Существо, которое вы можете видеть в пределах дистанции, должно совершить спасбросок Интеллекта. Цель автоматически преуспевает в спасброске, если она имеет иммунитет к очарованию. При успехе цель получает 5к10 урона психической энергией, и заклинание оканчивается. При провале цель получает 5к10 урона психической энергией, и область непосредственно вокруг занимаемого целью пространства начинает по какой-либо причине казаться ей опасной.<br>
Вы можете заставить цель ощущать себя окружённой огнём, парящими лезвиями, или отвратительными, брызжущими слюной зубастыми пастями. Вне зависимости от формы иллюзии, цель не может видеть или слышать ничего за её пределами и становится опутанной, пока заклинание не окончится. Если цель выталкивается из области действия иллюзии, совершает рукопашную атаку сквозь неё или высовывает какую-либо часть тела сквозь иллюзию, она получает 10к10 урона психической энергией, и заклинание оканчивается.<br>";"колдун(XGE)"
4247c354-40f1-45c6-b05b-46fe7edb51e9;"0";"Меткий удар [True strike]";"Трюк, прорицание";"1 действие";"30 футов";"С";"Концентрация, вплоть до 1 раунда";"Вы вытягиваете руку и указываете пальцем на цель, находящуюся в пределах дистанции. Ваша магия даёт краткое понимание защит цели. В своем следующем ходу вы совершаете с преимуществом первый бросок атаки по цели, при условии, что заклинание к тому моменту не окончится.<br>";"колдун"
7d2ad3a7-fc3d-4855-9ea3-d1481420261e;"4";"Мираж [Hallucinatory terrain]";"4 круг, иллюзия";"10 минут";"300 футов";"В, С, М";"24 часа";"(камень, ветка, и кусочек зеленого растения)Вы заставляете природную местность в пределах куба с длиной ребра 150 футов, находящегося в пределах дистанции, выглядеть, звучать и пахнуть как другая природная местность. Таким образом, поле или дорогу можно сделать похожей на болото, холм, расселину или другую труднопроходимую или непроходимую местность. Пруд можно сделать похожим на травяную лужайку, пропасть сделать пологим спуском, а каменистый овраг — широкой и ровной дорогой. Рукотворные строения, снаряжение и существа в области не меняют облик.<br>
Тактильные ощущения местности не меняются, поэтому существа, входящие в нее, скорее всего, поймут обман. Если на прикосновение разница не очевидна, существо, тщательно исследующее иллюзию, может предпринять проверку Интеллекта (Расследование) против Сл ваших заклинаний, чтобы не поверить. Существо, способное распознавать иллюзии, видит полупрозрачный образ, наложенный на местность.<br>";"колдун"
156da16c-d8d9-4f7c-8fd6-39a5640aaf33;"0";"Мистический заряд [Eldritch blast]";"Трюк, воплощение";"1 действие";"120 футов";"В, С";"Мгновенная";"К существу, находящемуся в пределах дистанции, устремляется луч потрескивающей энергии. Совершите дальнобойную атаку заклинанием по цели. При попадании цель получает урон силовым полем 1к10.<br>
Заклинание создаёт ещё один луч, когда вы достигаете больших уровней: два луча на 5-м уровне, три луча на 11-м уровне и четыре луча на 17-м уровне.<br>
Вы можете направить лучи в одну цель или в разных. Для каждого луча совершите свой бросок атаки.<br>";"колдун"
40d016b3-c9b5-40c1-8812-1451fad743bb;"6";"Множественное внушение [Mass suggestion]";"6 круг, очарование";"1 действие";"60 футов";"В, М";"24 часа";"(язык змеи и либо кусочек медовых сот, либо капля сладкого масла)Вы внушаете определённый курс действий (ограниченный одной-двумя фразами) и магически влияете на двенадцать существ на свой выбор, видимых в пределах дистанции, которые могут слышать и понимать вас. Существа, которые не могут быть очарованы, обладают иммунитетом к этому эффекту. Внушение должно быть сформировано так, чтобы действие звучало разумным. Просьбы ударить себя мечом, броситься на копьё, сжечь себя, или как-то иначе причинить себе вред отменяют эффект заклинания.<br>
Каждая цель должна совершить спасбросок Мудрости. При провале она следует заданному курсу действий. Внушённые действия могут продолжаться всю длительность заклинания. Если внушённую деятельность можно выполнить за меньший срок, заклинание оканчивается, когда субъект оканчивает порученную задачу.<br>
Вы можете также указать условие, которое запустит особое действие во время действия заклинания. Например, вы можете внушить группе солдат, чтобы они отдали все свои деньги первому встреченному нищему.<br>
Если до окончания действия условие не будет выполнено, деятельность не совершается. Если вы или кто-то из ваших спутников причиняют урон существу, находящемуся под действием этого заклинания, для этого существа заклинание оканчивается.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 7 уровня, длительность равна 10 дням. Если вы используете ячейку 8 уровня, длительность равна 30 дням. Если вы используете ячейку 9 уровня, длительность равна 1 году и 1 дню.<br>";"колдун"
fe73aed4-520f-445a-ac1e-21b9019e9811;"5";"Наблюдение [Scrying]";"5 круг, прорицание";"10 минут";"На себя";"В, С, М";"Концентрация, вплоть до 10 минут";"(фокусировка, стоящая как минимум 1 000 зм, такая, как хрустальный шар, серебряное зеркало или чаша со святой водой)Вы можете видеть и слышать конкретное выбранное вами существо, находящееся на том же плане существования, что и вы. Цель должна совершить спасбросок Мудрости, модифицируемый тем, как хорошо вы знаете цель, и тем, какая связь с этим существом у вас есть. Если цель знает, что вы накладываете это заклинание, она может добровольно провалить спасбросок, если хочет, чтобы за ней следили.<br>
<br/>
<br/>
<br/>При успехе цель не попадает под действие, и вы не можете использовать это заклинание на ней в течение 24 часов. При провале заклинание создаёт невидимый сенсор в пределах 10 футов от цели. Вы можете видеть и слышать через него, как если бы вы там находились. Сенсор перемещается вместе с целью, оставаясь в пределах 10 футов от неё, пока активно заклинание. Существа, способные видеть невидимые предметы, видят сенсор как светящийся шарик размером с ваш кулак. Вместо того чтобы нацеливаться на существо, вы можете выбрать целью место, уже видимое вами. В этом случае сенсор появляется в этом месте и не перемещается.<br>";"колдун"
e5484672-1837-400d-b341-ad449286d2a4;"8";"Находчивость [Glibness]";"8 круг, преобразование";"1 действие";"На себя";"В";"1 час";"Пока заклинание не окончится, каждый раз, когда вы совершаете проверку Харизмы, вы можете заменить выпавший результат числом «15». Кроме того, что бы вы ни говорили, магия, проверяющая, говорите ли вы правду, показывает, что вы искренни.<br>";"колдун"
94d3b489-ef02-459d-9f60-4e9c822a4efb;"0";"Нашествие [Infestation]";"Трюк, вызов";"1 действие";"30 футов";"В, С, М";"Мгновенная";"(живая блоха)Вы вызываете клещей, блох и других паразитов, которые мгновенно обволакивают одно существо, которое вы можете видеть в пределах дистанции. Цель должна преуспеть в спасброске Телосложения, иначе получит 1к6 урона ядом и переместится на 5 футов в случайном направлении, если она может двигаться и её скорость составляет не менее 5 футов. Бросьте к4 для определения направления: 1, север";"2, юг"
d4ecf39c-9e49-4455-b860-6a5982d08941;"1";"Невидимое письмо [Illusory script]";"1 круг, иллюзия (ритуал)";"1 минута";"Касание";"С, М";"10 дней";"(свинцовые чернила, стоящие как минимум 10 зм, расходуемые заклинанием)Вы пишете на пергаменте, бумаге или другом подходящем материале, и накрываете его иллюзией, существующей, пока активно заклинание.<br>
Для вас и всех существ, указанных вами при накладывании заклинания, письмена кажутся обычными, написанными вашей рукой, и передающими тот самый смысл, который вкладывали вы. Для всех остальных письмена кажутся написанными на неизвестном или магическом языке, который невозможно прочитать. В качестве альтернативы вы можете заставить письмена поменять смысл, или сделать так, чтобы они выглядели написанными другой рукой или на другом языке, но язык при этом должен быть тем, который вы знаете.<br>
Если заклинание рассеять, исчезает и исходное письмо и иллюзия.<br>
Существо с истинным зрением может читать скрытое послание.<br>";"колдун"
149c5bbc-7401-4348-bdef-3c4d68c1e519;"2";"Невидимость [Invisibility]";"2 круг, иллюзия";"1 действие";"Касание";"В, С, М";"Концентрация, вплоть до 1 часа";"(ресница в смоле)Существо, которого вы касаетесь, становится невидимым до окончания действия заклинания. Все, что цель несет или носит, становится невидимым, пока остается у неё. Заклинание оканчивается на цели, если она совершает атаку или накладывает заклинание.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 3 уровня или выше, вы можете сделать целью одно дополнительное существо за каждый уровень ячейки выше второго.<br>";"колдун"
332b7af6-f3e2-4082-ad75-61695a5447fe;"1";"Невидимый слуга [Unseen servant]";"1 круг, вызов (ритуал)";"1 действие";"60 футов";"В, С, М";"1 час";"(часть тетивы и кусочек дерева)Это заклинание создает невидимую, бессознательную и бесформенную силу Среднего размера, выполняющую отдаваемые вами простые поручения. Слуга появляется в свободном пространстве на земле в пределах дистанции. У него КД 10, 1 хит, Сила 2, и он не может атаковать. Если его хиты опускаются до 0, заклинание оканчивается.<br>
Один раз в каждом своем ходу вы можете бонусным действием отдать команду слуге переместиться на 15 футов и совершить манипуляции с каким-нибудь предметом. Слуга может выполнять простые задачи, доступные человеку, такие как подношение предметов, чистка, починка и складывание одежды, разжигание костра, подача пищи и разливание вина. Получив команду, слуга начинает её выполнять, стараясь изо всех сил, пока не выполнит, после чего начинает ждать вашу следующую команду.<br>
Если вы отдаёте слуге поручение, из-за которого тот окажется дальше чем в 60 футах от вас, заклинание оканчивается.<br>";"колдун"
